r,product
0.5,0.0
1.5,0.0
2.5,0.0
3.5,0.0
4.5,0.0
5.5,0.0
6.5,0.0
7.5,0.0
8.5,0.0
9.5,0.0
10.5,0.0
11.5,0.0
12.5,0.0
13.5,0.0
14.5,0.0
15.5,0.0
16.5,0.0
17.5,0.0
18.5,0.0
19.5,0.0
20.5,0.0
21.5,0.0
22.5,0.0
23.5,0.0
24.5,0.0
25.5,0.0
26.5,0.0
27.5,0.0
28.5,1.6774738435455016e-18
29.5,1.038661203952977e-16
30.5,3.4253651586177587e-15
31.5,8.00486124486286e-14
32.5,1.7315018713497244e-12
33.5,1.9340461850302788e-11
34.5,2.1473382115984877e-10
35.5,1.9107776361133832e-09
36.5,1.4080632715118561e-08
37.5,1.0276334446386372e-07
38.5,6.226834675056266e-07
39.5,3.438763861526747e-06
40.5,1.6573687231185288e-05
41.5,7.044424363103218e-05
42.5,0.00025287718548775367
43.5,0.000897028147353354
44.5,0.002715171792066004
45.5,0.006395573490727495
46.5,0.013578052279450805
47.5,0.02496750999269535
48.5,0.038427596655381493
49.5,0.053204185524090425
50.5,0.0686489705500571
51.5,0.08237417392564268
52.5,0.09355681968361851
53.5,0.10345991529746734
54.5,0.11095303387413882
55.5,0.11499519362348626
56.5,0.11552332513432935
57.5,0.11135144331309757
58.5,0.10083887404956264
59.5,0.08378980963302916
60.5,0.061235255161171134
61.5,0.04005751166766436
62.5,0.024185115738759116
63.5,0.014203572388634846
64.5,0.008024578820137752
65.5,0.0042351775854774275
66.5,0.0021609624060482326
67.5,0.0010580112996294595
68.5,0.0004805018703592071
69.5,0.00020496284061106887
70.5,8.47678882874585e-05
71.5,3.328369507379979e-05
72.5,1.1630648827326146e-05
73.5,3.7942967666999492e-06
74.5,1.161130492348113e-06
75.5,3.2414483819596416e-07
76.5,8.414736725375756e-08
77.5,1.9257109043197645e-08
78.5,4.287301695520644e-09
79.5,8.144445361215315e-10
80.5,1.4362844680776626e-10
81.5,2.206768724816779e-11
82.5,2.945736214315835e-12
83.5,3.5743882734730994e-13
84.5,3.7586753526012526e-14
85.5,3.5138300461249477e-15
86.5,2.556880680954675e-16
87.5,1.6497354971666685e-17
88.5,8.4366524373357035e-19
89.5,2.755662882394129e-20
90.5,7.063829492382003e-22
91.5,7.524165642942932e-24
92.5,0.0
93.5,0.0
94.5,0.0
95.5,0.0
96.5,0.0
97.5,0.0
98.5,0.0
99.5,0.0
100.5,0.0
101.5,0.0
102.5,0.0
103.5,0.0
104.5,0.0
105.5,0.0
106.5,0.0
107.5,0.0
108.5,0.0
109.5,0.0
110.5,0.0
111.5,0.0
112.5,0.0
113.5,0.0
114.5,0.0
115.5,0.0
116.5,0.0
117.5,0.0
118.5,0.0
119.5,0.0
120.5,0.0
121.5,0.0
122.5,0.0
123.5,0.0
124.5,0.0
125.5,0.0
126.5,0.0
127.5,0.0
128.5,0.0
129.5,0.0
130.5,0.0
131.5,0.0
132.5,0.0
133.5,0.0
134.5,0.0
135.5,0.0
136.5,0.0
137.5,0.0
138.5,0.0
139.5,0.0
140.5,0.0
141.5,0.0
142.5,0.0
143.5,0.0
144.5,0.0
145.5,0.0
146.5,0.0
147.5,0.0
148.5,0.0
149.5,0.0
150.5,0.0
151.5,0.0
152.5,0.0
153.5,0.0
154.5,0.0
155.5,0.0
156.5,0.0
157.5,0.0
158.5,0.0
159.5,0.0
160.5,0.0
161.5,0.0
162.5,0.0
163.5,0.0
164.5,0.0
165.5,0.0
166.5,0.0
167.5,0.0
168.5,0.0
169.5,0.0
170.5,0.0
171.5,0.0
172.5,0.0
173.5,0.0
174.5,0.0
175.5,0.0
176.5,0.0
177.5,0.0
178.5,0.0
179.5,0.0
180.5,0.0
181.5,0.0
182.5,0.0
183.5,0.0
184.5,0.0
185.5,0.0
186.5,0.0
187.5,0.0
188.5,0.0
189.5,0.0
190.5,0.0
191.5,0.0
192.5,0.0
193.5,0.0
194.5,0.0
195.5,0.0
196.5,0.0
197.5,0.0
198.5,0.0
199.5,0.0
200.5,0.0
201.5,0.0
202.5,0.0
203.5,0.0
204.5,0.0
205.5,0.0
206.5,0.0
207.5,0.0
208.5,0.0
209.5,0.0
210.5,0.0
211.5,0.0
212.5,0.0
213.5,0.0
214.5,0.0
215.5,0.0
216.5,0.0
217.5,0.0
218.5,0.0
219.5,0.0
220.5,0.0
221.5,0.0
222.5,0.0
223.5,0.0
224.5,0.0
225.5,0.0
226.5,0.0
227.5,0.0
228.5,0.0
229.5,0.0
230.5,0.0
231.5,0.0
232.5,0.0
233.5,0.0
234.5,0.0
235.5,0.0
236.5,0.0
237.5,0.0
238.5,0.0
239.5,0.0
240.5,0.0
241.5,0.0
242.5,0.0
243.5,0.0
244.5,0.0
245.5,0.0
246.5,0.0
247.5,0.0
248.5,0.0
249.5,0.0
250.5,0.0
251.5,0.0
252.5,0.0
253.5,0.0
254.5,0.0
255.5,0.0
256.5,0.0
257.5,0.0
258.5,0.0
259.5,0.0
260.5,0.0
261.5,0.0
262.5,0.0
263.5,0.0
264.5,0.0
265.5,0.0
266.5,0.0
267.5,0.0
268.5,0.0
269.5,0.0
270.5,0.0
271.5,0.0
272.5,0.0
273.5,0.0
274.5,0.0
275.5,0.0
276.5,0.0
277.5,0.0
278.5,0.0
279.5,0.0
280.5,0.0
281.5,0.0
